Country,State,Year,GDP,Population,Sector,All GHG,CH4,CO2,N2O,F-Gas
US,FL,2015,345662000000,20219111,Electricity/Heat,106.8425009,0.021264766,0.360686824,0.386441821,2.737932428
US,FL,2016,363341000000,20627237,Electricity/Heat,105.1805178,0.018924726,0.381075737,0.38991153,2.845286229
US,FL,2017,378543000000,20977089,Electricity/Heat,102.2882084,0.019363652,0.37937462,0.388733996,2.938890872
US,FL,2018,395362000000,21254926,Electricity/Heat,100.0155008,0.017598538,0.375941733,0.384516019,3.125425896
US,FL,1997,142317000000,15186304,Energy,222.5492786,0.014389153,0.314421111,0.384562155,3.94279465
US,FL,1998,147761000000,15486559,Energy,234.6886309,0.014376117,0.313963147,0.383283947,3.926314922
US,FL,1999,159176000000,15759421,Energy,233.8006451,0.015546211,0.313795589,0.381584297,3.948257876
US,FL,2000,168100000000,16047515,Energy,242.2123987,0,0,0,0
US,FL,2001,179504000000,16356966,Energy,240.662947,0.018719962,2.112613145,14.87596294,0.713208815
US,FL,2002,196626000000,16689370,Energy,244.4529049,0.019756323,2.016763933,13.62628123,0.698496223
US,FL,2003,211888000000,17004085,Energy,248.4680285,0.019696028,1.975471633,13.69986235,0.735492663
US,FL,2004,235074000000,17415318,Energy,259.5839222,0.019446554,1.833444332,15.89879291,0.87839017
US,FL,2005,259016000000,17842038,Energy,262.5918548,0.018171699,2.026148384,13.75402197,1.170124646
US,FL,2006,274981000000,18166990,Energy,260.9849798,0.018131028,1.979080003,13.07197653,1.770950886
US,FL,2007,290605000000,18367842,Energy,258.3013373,0.018645878,2.075827325,12.82501499,2.181766315
US,FL,2008,276369000000,18527305,Energy,240.1151015,0.020873131,1.966549208,13.1728393,2.571979735
US,FL,2009,275028000000,18652644,Energy,225.8920207,0.019132405,1.475738276,13.27591091,2.793399633
US,FL,2010,282499000000,18846143,Energy,243.545087,0.020475942,1.310058602,13.00984621,3.120849819
US,FL,2011,284518000000,19055607,Energy,230.512656,0.021619436,1.338312633,13.30944404,3.279084361
US,FL,2012,290315000000,19302016,Energy,224.2083746,0.013889475,1.339751956,14.66531729,3.482169032
US,FL,2013,304170000000,19551678,Energy,223.1998478,0.01384206,1.507832867,13.34465929,3.639932969
US,FL,2014,320495000000,19853880,Energy,228.722354,0.013965258,1.534258536,13.31615346,3.768128254
US,FL,2015,345662000000,20219111,Energy,233.0724233,0.014837061,1.528842968,14.88709221,3.850775067
US,FL,2016,363341000000,20627237,Energy,230.8559979,0.061982276,1.78275336,14.04804045,3.957181971
US,FL,2017,378543000000,20977089,Energy,229.9600032,0.055654341,1.811365592,13.92094491,4.10301956
US,FL,2018,395362000000,21254926,Energy,231.8845438,0.061507457,1.640820659,13.44306658,4.283344978
US,FL,1997,142317000000,15186304,Fugitive Emissions,0.105715283,0.089403034,1.370561707,15.07450258,5.245169254
US,FL,1998,147761000000,15486559,Fugitive Emissions,0.100277034,0.083259321,1.395919683,14.93208237,5.27543681
US,FL,1999,159176000000,15759421,Fugitive Emissions,0.085528541,0.09396374,1.530572868,14.73116802,5.241134677
US,FL,2000,168100000000,16047515,Fugitive Emissions,0.080370872,0.103866411,1.243878551,15.59459017,5.246988205
US,FL,2001,179504000000,16356966,Fugitive Emissions,0.076432687,0,0,0,0
US,FL,2002,196626000000,16689370,Fugitive Emissions,0.062923419,4.264349796,0.338614408,0.010524204,0.423505721
US,FL,2003,211888000000,17004085,Fugitive Emissions,0.057344499,4.516015332,0.46101581,0.009674066,0.416991232
US,FL,2004,235074000000,17415318,Fugitive Emissions,0.05280928,4.634533841,0.298658471,0.009744153,0.426048419
US,FL,2005,259016000000,17842038,Fugitive Emissions,0.045630709,4.598728636,-0.027173502,0.008766737,0.494280526
US,FL,2006,274981000000,18166990,Fugitive Emissions,0.044996951,4.871818007,0.641812718,0.008650192,0.632793193
US,FL,2007,290605000000,18367842,Fugitive Emissions,0.039285485,5.147997944,0.21095359,0.007885324,0.926762086
US,FL,2008,276369000000,18527305,Fugitive Emissions,0.037199907,5.388781216,0.753224752,0.008650547,1.121602816
US,FL,2009,275028000000,18652644,Fugitive Emissions,0.012005136,5.586860997,0.391977101,0.008759871,1.309702907
US,FL,2010,282499000000,18846143,Fugitive Emissions,0.029320382,5.839610212,0.556402439,0.008550064,1.419584807
US,FL,2011,284518000000,19055607,Fugitive Emissions,0.046035598,6.01091493,0.752105408,0.008444077,1.582518143
US,FL,2012,290315000000,19302016,Fugitive Emissions,0.041267626,6.376346039,1.368680979,0.008228147,1.690678851
US,FL,2013,304170000000,19551678,Fugitive Emissions,0.040591185,6.615178041,1.237419975,0.00829061,1.794813035
US,FL,2014,320495000000,19853880,Fugitive Emissions,0.039001738,6.735549915,1.456193354,0.008979318,1.877803829
US,FL,2015,345662000000,20219111,Fugitive Emissions,0.037051551,6.981583585,1.294837092,0.01003557,1.942053329
US,FL,2016,363341000000,20627237,Fugitive Emissions,0.034006513,6.910681024,1.21275028,0.010483396,1.992016855
US,FL,2017,378543000000,20977089,Fugitive Emissions,0.032967083,7.1238462,1.242205937,0.008879265,2.05393158
US,FL,2018,395362000000,21254926,Fugitive Emissions,0.027557561,7.452819114,1.524389734,0.006545755,2.151575565
US,FL,1997,142317000000,15186304,Industrial Processes,7.293607244,7.981717469,0.040798499,0.007624223,2.878578113
US,FL,1998,147761000000,15486559,Industrial Processes,7.82783007,8.323293264,0.146950595,0.007421788,2.936328148
US,FL,1999,159176000000,15759421,Industrial Processes,8.367530087,8.569112861,0.584940691,0.007689336,2.968406553
US,FL,2000,168100000000,16047515,Industrial Processes,9.044603192,8.697875157,0.534696273,0.0071127,2.967339748
US,FL,2001,179504000000,16356966,Industrial Processes,9.576421131,8.753472108,0.372843067,0.007907651,2.988289538
US,FL,2002,196626000000,16689370,Industrial Processes,10.06835811,0,0,0,0
US,FL,2003,211888000000,17004085,Industrial Processes,10.37439897,0.041966698,0.045663988,0.451627764,0.27659068
US,FL,2004,235074000000,17415318,Industrial Processes,11.11252836,0.043460519,0.045159156,0.451433257,0.270203483
US,FL,2005,259016000000,17842038,Industrial Processes,11.51295318,0.042300735,0.075061178,0.444378122,0.2834032
US,FL,2006,274981000000,18166990,Industrial Processes,12.13966987,0.043496309,0.041420283,0.461300835,0.321270573
US,FL,2007,290605000000,18367842,Industrial Processes,12.38743794,0.042236763,0.042395942,0.475993323,0.402307683
US,FL,2008,276369000000,18527305,Industrial Processes,12.30181821,0.041811473,0.04169482,0.483233257,0.563552977
US,FL,2009,275028000000,18652644,Industrial Processes,11.67780041,0.041312731,0.041592758,0.49127898,0.676662367
US,FL,2010,282499000000,18846143,Industrial Processes,12.72319664,0.038466308,0.049309668,0.512544397,0.781131712
US,FL,2011,284518000000,19055607,Industrial Processes,12.75151595,0.036457337,0.089247792,0.520905272,0.839703
US,FL,2012,290315000000,19302016,Industrial Processes,13.29734776,0.035004298,0.063078814,0.535026458,0.935166594
US,FL,2013,304170000000,19551678,Industrial Processes,14.05291982,0.031695378,0.075892263,0.56507682,0.993693989
US,FL,2014,320495000000,19853880,Industrial Processes,14.67681352,0.030972419,0.076334808,0.541948361,1.045100776
US,FL,2015,345662000000,20219111,Industrial Processes,15.15342243,0.027602918,0.077225968,0.534148282,1.083800091
US,FL,2016,363341000000,20627237,Industrial Processes,15.60036929,0.024800633,0.064642293,0.544898266,1.113267884
US,FL,2017,378543000000,20977089,Industrial Processes,15.76706294,0.024803708,0.064596551,0.557718065,1.140073089
US,FL,2018,395362000000,21254926,Industrial Processes,16.09079304,0.022957359,0.064513679,0.569930802,1.168157301
US,FL,1997,142317000000,15186304,Industry,15.66153499,0.016670624,0.08275887,0.444238702,1.539513319
US,FL,1998,147761000000,15486559,Industry,15.88840937,0.016795797,0.081934927,0.466514911,1.575328925
US,FL,1999,159176000000,15759421,Industry,16.00719889,0.019337222,0.061133615,0.379825412,1.594255354
US,FL,2000,168100000000,16047515,Industry,15.0337981,0.020155536,0.07235959,0.353602479,1.60141933
US,FL,2001,179504000000,16356966,Industry,14.22695447,0.019553399,0.065476469,0.347649136,1.587834363
US,FL,2002,196626000000,16689370,Industry,12.92150227,0.020141442,0.058218,0.3759997,1.58479784
US,FL,2003,211888000000,17004085,Industry,13.85412069,0,0,0,0
US,FL,2004,235074000000,17415318,Industry,12.84636071,0.470410679,21.53475433,0.178552791,0.861000497
US,FL,2005,259016000000,17842038,Industry,13.03563838,0.488144532,19.7593185,0.180967292,0.862737754
US,FL,2006,274981000000,18166990,Industry,13.06222366,0.504380543,20.67972914,0.181469463,0.877211198
US,FL,2007,290605000000,18367842,Industry,11.83569253,0.520917973,19.1161113,0.178541552,0.96013162
US,FL,2008,276369000000,18527305,Industry,11.62185898,0.53808029,20.36186293,0.177194902,1.085563027
US,FL,2009,275028000000,18652644,Industry,10.43999869,0.554579623,20.22608667,0.182535289,1.449316133
US,FL,2010,282499000000,18846143,Industry,11.82644044,0.570251795,19.20317025,0.181750704,1.709105619
US,FL,2011,284518000000,19055607,Industry,10.30562319,0.585667734,19.54976197,0.187880788,1.933122331
US,FL,2012,290315000000,19302016,Industry,10.65474124,0.600602826,19.4663793,0.187569424,2.071707484
US,FL,2013,304170000000,19551678,Industry,11.08939113,0.566724307,19.13652521,0.187486752,2.227414404
US,FL,2014,320495000000,19853880,Industry,10.81943973,0.580899629,19.55273809,0.189654084,2.271211963
US,FL,2015,345662000000,20219111,Industry,11.61049844,0.600323112,19.77205969,0.191283961,2.262139798
US,FL,2016,363341000000,20627237,Industry,11.87865967,0.619651907,20.95931075,0.191948663,2.360914432
US,FL,2017,378543000000,20977089,Industry,12.16704943,0.63900864,21.91955478,0.267603317,2.427373138
US,FL,2018,395362000000,21254926,Industry,12.09707577,0.65842129,22.95167976,0.277076199,2.497037354
US,FL,1997,142317000000,15186304,Land-Use Change and Forestry,-22.48743273,0.64863147,19.59802097,0.11597891,3.513602805
US,FL,1998,147761000000,15486559,Land-Use Change and Forestry,-19.78880434,0.663662861,19.1621718,0.126096209,3.532656366
US,FL,1999,159176000000,15759421,Land-Use Change and Forestry,-16.62066513,0.480819335,19.12838592,0.121278321,3.61260269
US,FL,2000,168100000000,16047515,Land-Use Change and Forestry,-7.344102638,0.54753437,19.33287197,0.116261589,3.665010631
US,FL,2001,179504000000,16356966,Land-Use Change and Forestry,-8.969770263,0.564096103,19.39161862,0.102678441,3.682871181
US,FL,2002,196626000000,16689370,Land-Use Change and Forestry,-5.47486703,0.551848049,19.50696411,0.01951727,3.663827851
US,FL,2003,211888000000,17004085,Land-Use Change and Forestry,-7.781083159,0.54737085,20.15752824,0.014637075,3.676553157
US,FL,2004,235074000000,17415318,Land-Use Change and Forestry,-8.903855699,0,0,0,0
US,FL,2005,259016000000,17842038,Land-Use Change and Forestry,-8.396889097,4.904856413,11.13070611,0.183063054,0.371708116
US,FL,2006,274981000000,18166990,Land-Use Change and Forestry,-4.213234943,5.178294417,10.88521422,0.172141021,0.370564591
US,FL,2007,290605000000,18367842,Land-Use Change and Forestry,-8.493112045,5.001377509,10.3890361,0.160678041,0.364757559
US,FL,2008,276369000000,18527305,Land-Use Change and Forestry,-10.26268187,5.08717365,9.347086902,0.074920807,0.349074489
US,FL,2009,275028000000,18652644,Land-Use Change and Forestry,-14.43233488,5.077460967,10.0408554,0.072297342,0.345806159
US,FL,2010,282499000000,18846143,Land-Use Change and Forestry,-19.2036092,4.875758134,9.892285222,0.072919694,0.400900709
US,FL,2011,284518000000,19055607,Land-Use Change and Forestry,-12.49088872,4.451721199,8.732738434,0.078875766,0.448139808
US,FL,2012,290315000000,19302016,Land-Use Change and Forestry,-10.14354628,4.320685296,8.409914655,0.1493204,0.471767887
US,FL,2013,304170000000,19551678,Land-Use Change and Forestry,-20.77224836,4.505422353,8.217229456,0.073532323,0.50183288
US,FL,2014,320495000000,19853880,Land-Use Change and Forestry,-25.35016907,4.329438091,8.861533099,0.070781284,0.527079264
US,FL,2015,345662000000,20219111,Land-Use Change and Forestry,-23.27276126,4.258673835,9.019143443,0.071632815,0.541014101
US,FL,2016,363341000000,20627237,Land-Use Change and Forestry,-16.35388138,4.189900286,9.533219276,0.088186575,0.48073591
US,FL,2017,378543000000,20977089,Land-Use Change and Forestry,-16.5608008,4.194404652,10.11093378,0.085401936,0.512116491
US,FL,2018,395362000000,21254926,Land-Use Change and Forestry,-18.39556093,3.963640786,11.75748704,0.086623051,0.522195059
US,FL,1997,142317000000,15186304,Residential,1.420581335,3.827751664,10.19672042,0.066446697,0.717024991
US,FL,1998,147761000000,15486559,Residential,1.493920331,3.914720981,10.06084289,0.050829322,0.754007003
US,FL,1999,159176000000,15759421,Residential,1.465157623,3.817179127,10.01097239,0.05507091,0.763343618
US,FL,2000,168100000000,16047515,Residential,1.571398854,3.785452245,10.02218524,0.051248179,0.779507201
US,FL,2001,179504000000,16356966,Residential,1.469645557,3.955194806,10.23892415,0.04938406,0.791820392
US,FL,2002,196626000000,16689370,Residential,1.422824595,4.202070767,10.26993678,0.056222669,0.799368941
US,FL,2003,211888000000,17004085,Residential,1.45365181,4.223891586,10.3044751,0.054067612,0.801587377
US,FL,2004,235074000000,17415318,Residential,1.589597074,4.250944461,11.26581488,0.053772479,0.805381996
US,FL,2005,259016000000,17842038,Residential,1.513073572,0,0,0,0
US,FL,2006,274981000000,18166990,Residential,1.439480132,0.054769224,0.057991581,0.027919581,0.153966623
US,FL,2007,290605000000,18367842,Residential,1.333555501,0.054507489,0.225954383,0.028587387,0.152497455
US,FL,2008,276369000000,18527305,Residential,1.348531647,0.056511283,0.22174938,0.029409844,0.152983488
US,FL,2009,275028000000,18652644,Residential,1.551193783,0.04710138,0.349042303,0.020575932,0.177726983
US,FL,2010,282499000000,18846143,Residential,1.743711019,0.045773492,0.268957535,0.019293876,0.228229774
US,FL,2011,284518000000,19055607,Residential,1.468860208,0.046320679,0.26293146,0.019010639,0.329355938
US,FL,2012,290315000000,19302016,Residential,1.214101969,0.048924475,0.281088888,0.020904831,0.397170522
US,FL,2013,304170000000,19551678,Residential,1.28133838,0.044617416,0.276846649,0.016986873,0.46498893
US,FL,2014,320495000000,19853880,Residential,1.397393666,0.038387282,0.28770541,0.014296771,0.496629451
US,FL,2015,345662000000,20219111,Residential,1.172460843,0.040066576,0.338413476,0.016402087,0.547734022
US,FL,2016,363341000000,20627237,Residential,1.194100059,0.042799021,0.323299732,0.016386969,0.586849611
US,FL,2017,378543000000,20977089,Residential,1.215434487,0.047323358,0.247051385,0.017270063,0.622356562
US,FL,2018,395362000000,21254926,Residential,1.363656079,0.049216011,0.176007043,0.018716361,0.648363904
US,FL,1997,142317000000,15186304,Transportation,95.34791762,4.208082166,1.117150204,0.871703756,0.59622497
US,FL,1998,147761000000,15486559,Transportation,96.76432099,4.007087065,1.044097123,0.795782085,0.631585061
US,FL,1999,159176000000,15759421,Transportation,99.41431395,4.63520273,1.068844321,0.68705813,0.654238268
US,FL,2000,168100000000,16047515,Transportation,105.2203572,4.183689802,1.171941539,0.61996178,0.663265339
US,FL,2001,179504000000,16356966,Transportation,103.5508253,5.176461383,1.128601024,0.560142632,0.6659222
US,FL,2002,196626000000,16689370,Transportation,105.965353,4.750693262,1.251098315,0.508622837,0.670364951
US,FL,2003,211888000000,17004085,Transportation,104.3216645,4.860322175,1.172804745,0.454212926,0.688217889
US,FL,2004,235074000000,17415318,Transportation,115.0122593,5.459917491,1.256880667,0.404862445,0.702107878
US,FL,2005,259016000000,17842038,Transportation,117.5104511,5.6565952,1.359987153,0.397387547,0.707318001
US,FL,2006,274981000000,18166990,Transportation,119.5898876,4.458208232,1.440431927,0.354132428,0.704653359
US,FL,2007,290605000000,18367842,Transportation,117.6045394,3.496955332,1.429825264,0.324782129,0.707076683
US,FL,2008,276369000000,18527305,Transportation,106.7086208,0,0,0,0
US,FL,2009,275028000000,18652644,Transportation,99.7700724,0.188344523,0.000665648,0.177196851,0.557559786
US,FL,2010,282499000000,18846143,Transportation,106.4453573,0.195637802,0.000369804,0.178139962,0.548380746
US,FL,2011,284518000000,19055607,Transportation,104.5486478,0.231978387,0.000443765,0.187069399,0.571063748
US,FL,2012,290315000000,19302016,Transportation,101.4345261,0.189440989,7.4e-05,0.179461309,0.690946287
US,FL,2013,304170000000,19551678,Transportation,101.8611355,0.263394014,0,0.182482432,0.921703759
US,FL,2014,320495000000,19853880,Transportation,102.9391044,0.295932957,0.000295843,0.182030028,1.412106028
US,FL,2015,345662000000,20219111,Transportation,106.6739612,0.344935389,0.010249261,0.182365354,1.750985739
US,FL,2016,363341000000,20627237,Transportation,105.3351635,0.573413655,0.097854161,0.185510911,2.071904132
US,FL,2017,378543000000,20977089,Transportation,107.4043741,0.525821682,0.096887929,0.186230368,2.277192428
US,FL,2018,395362000000,21254926,Transportation,111.3939203,0.490255325,0.097609792,0.18679319,2.552039583
US,FL,1997,142317000000,15186304,Waste,11.5920063,0.368273498,0.679972637,0.200821709,3.704394563
US,FL,1998,147761000000,15486559,Waste,11.58879166,0.35397473,0.675516024,0.197655152,3.918688903
US,FL,1999,159176000000,15759421,Waste,11.22405853,0.381479965,0.676662326,0.194776574,4.165231894
US,FL,2000,168100000000,16047515,Waste,11.6756357,0.362220291,0.667663898,0.196887211,4.395070783
US,FL,2001,179504000000,16356966,Waste,11.73651497,0.407321359,0.445236808,0.193786945,4.471326702
US,FL,2002,196626000000,16689370,Waste,13.33464549,0.375985075,0.730088621,0.196203662,4.489202738
US,FL,2003,211888000000,17004085,Waste,14.04660498,0.356024548,1.333396912,0.197024154,4.511644381
US,FL,2004,235074000000,17415318,Waste,14.30667062,0.341754802,0.987903336,0.202049487,4.613487408
US,FL,2005,259016000000,17842038,Waste,13.80304189,0.330681553,1.489569663,0.202539521,4.698537408
US,FL,2006,274981000000,18166990,Waste,13.36579184,0.321550492,1.253952806,0.203378972,4.714921222
US,FL,2007,290605000000,18367842,Waste,12.28407766,0.313689257,1.132404006,0.204093725,4.681168503
US,FL,2008,276369000000,18527305,Waste,13.3018659,0.306718737,1.285414368,0.205201695,4.683518891
